A comparison of mobile form controls for different tasks,DENIZ201997,2019,doubt
A Two-Session Hierarchy for Shaping Successive Approximations of Speech in Selective Mutism: Pilot Study of Mobile Apps and Mechanisms of Behavior Change,NNELL2018966,2018,no
MedAd-AppQ: A quality assessment tool for medication adherence apps on iOS and android platforms,I20181125,2018,no
Mitigation and risk factor analysis of android applications,ARMA2018416,2018,no
Developing a Mobile Application for Global Cardiovascular Education,ATHEJA20182518,2018,no
Software engineering process models for mobile app development: A systematic literature review,BANGWE201898,2018,no
A novel approach for the prediction of treadmill test in cardiology using data mining algorithms implemented as a mobile application,RLINEAMUTHA2018511,2018,no
Nutritional Mobile Applications for CKD Patients: Systematic Review,SA2018,2018,no
Examining the antecedents and consequences of mobile app engagement,M2018148,2018,no
"FAIMS Mobile: Flexible, open-source software for field research",LLSUNSTANTON201847,2018,no
"Digital stereovision system for dendrometry, georeferencing and data management",STA2018126,2018,no
Data Security Framework for Electric Company Mobile Apps to Prevent Information Leakage,I2018280,2018,no
Asthma control in preschool children with small airway function as measured by IOS and fractional exhaled nitric oxide,NG20188,2018,no
Performance and perception of dental students using three intraoral CAD/CAM scanners for full-arch scanning,MED2018,2018,no
Source camera identification using Photo Response Non-Uniformity on WhatsApp,IJ2018142,2018,no
AATT+: Effectively manifesting concurrency bugs in Android apps,NG20181,2018,no
AuToDiDAC: Automated Tool for Disease Detection and Assessment for Cacao Black Pod Rot,N201898,2018,no
"Mobile apps usage and dynamic capabilities: A structural equation model of SMEs in Lagos, Nigeria",OSENI20182067,2018,no
Spirometry and Impulse Oscillometry in Preschool Children: Acceptability and Relationship to Maternal Smoking in Pregnancy,TTAN20181596,2018,no
Development of ProFibro --- a mobile application to promote self-care in patients with fibromyalgia,AN2018311,2018,no
Abnormal lung function at preschool age asthma in adolescence?,JUNEN2018520,2018,no
Comprehensive miscarriage dataset for an early miscarriage prediction,RI2018240,2018,no
Technology at the dinner table: Ordering food online through mobile apps,POOR2018342,2018,no
Consumer need for mobile app atmospherics and its relationships to shopper responses,E2018,2018,no
Combinatorial-based event sequence testing of Android applications,AMO201898,2018,no
Development and Preliminary Feasibility Study of a Brief Behavioral Activation Mobile Application (Behavioral Apptivation) to Be Used in Conjunction With Ongoing Therapy,HNE201844,2018,no
A systematic review of the effectiveness of mobile apps for monitoring and management of mental health symptoms or disorders,NG201873,2018,no
Planning a health promotion program: Mobile app gamification as a tool to engage adolescents,RNENCAR2018113,2018,no
Abjad: Towards Interactive Learning Approach to Arabic Reading Based on Speech Recognition,SUNAIDI2018198,2018,no
New flash memory acquisition methods based on firmware update protocols for LG Android smartphones,RK201842,2018,no
QRFence: A flexible and scalable QR link security detection framework for Android devices,NG2018663,2018,no
Mobile application user behavior in the developing countries: A survey in Iran,JIHEYDARI201822,2018,no
Design and development of an Inspection Robotic System for indoor applications,A2018143,2018,no
Lead users of business mobile services,LLIKAINEN2018,2018,no
Exploring antecedents of supply chain collaboration: Effects of culture and interorganizational system appropriation,ANG2018146,2018,no
CoDRA: Context-based dynamically reconfigurable access control system for android,MARTHANIGAIVELAN20181,2018,no
Development and design of mobile terminal APP for greenhouse environment control,AOHUI2018822,2018,no
Small airway function in children with mild to moderate asthmatic symptoms,IHTILA2018451,2018,no
P 151 -- Reliability of variables measured with an Android device during a modified timed up and go test in patients with Alzheimer's disease,PEZPASCUAL2018484,2018,no
Pricing estimation of a barrier option in an IoT scenario,OMO2018,2018,no
Human Anatomy Learning Systems Using Augmented Reality on Mobile Application,RNIAWAN201880,2018,no
Accuracy Level of {\$}P Algorithm for Javanese Script Detection on Android-Based Application,ANGRILA2018416,2018,no
"Softwarization and virtualization in 5G mobile networks: Benefits, trends and challenges",NDOLUCI201865,2018,no
An mHealth intervention to improve medication adherence among patients with coronary heart disease in China: Development of an intervention,2018322,2018,no
"MobiQ: A modular Android application for collecting social interaction, repeated survey, GPS and photographic data",RIMA2018143,2018,no
Design of Transboundary Observation System for Plant Protection UAV Based on Improved Winding Number Method and Android,O2018706,2018,no
New developed 4 dot light test mobile application,MEZDELIANO2018e17,2018,no
Detecting Android malicious apps and categorizing benign apps with ensemble of classifiers,NG2018987,2018,no
Mobile Apps for the Dietary Approaches to Stop Hypertension (DASH): App Quality Evaluation,FILIPPO2018620,2018,no
Global Determinants of Navigation Ability,UTROT20182861,2018,no
Longer online reviews are not necessarily better,NK201830,2018,no
Customization of the TRU-PBMT App (Technology Recordings to better Understand Pediatric Blood and Marrow Transplant),UGHN201886,2018,no
Maternal body weight and diet management system,ANG201863,2018,no
Disease management apps and technical assistance systems for bipolar disorder: Investigating the patients´ point of view,US2018351,2018,no
Application for the estimation of the standard citrus colour index (CCI) using image processing in mobile devices,BERO201863,2018,no
Socially adaptive electronic partners for improved support of children's values: An empirical study with a location-sharing mobile app,YAL201879,2018,no
Risk analysis of Android applications: A user-centric solution,NI2018505,2018,no
Efficacy and outcomes of a mobile app targeting alcohol use in young people,DES201889,2018,no
"A survey of 5G technologies: regulatory, standardization and industrial perspectives",RGADO201887,2018,no
Are you smoking? Automatic alert system helping people keep away from cigarettes,EN2018158,2018,no
Quantifying colorimetric tests using a smartphone app based on machine learning classifiers,LMAZ20181967,2018,no
State-taint analysis for detecting resource bugs,201893,2018,no
Bluetooth gas sensing module combined with smartphones for air quality monitoring,AREZ2018618,2018,no
Smart tools? A randomized controlled trial on the impact of three different media tools on personal finance,GEL2018104,2018,no
"12 - Stronger than Bullying, a mobile application for victims of bullying: Development and initial steps toward validation",ELLETMORIN2018159,2018,no
Manage system for internet of things of greenhouse based on GWT,NG2018269,2018,no
"Modern approaches to field data collection and mapping: Digital methods, crowdsourcing, and the future of statistical analyses",ITMEYER2018,2018,no
Picking on the family: Disrupting android malware triage by forcing misclassification,LLEJA2018113,2018,no
Development of tubular anode-supported solid oxide fuel cell cell and 4-cell-stack based on lanthanum gallate electrolyte membrane for mobile application,NG2018336,2018,no
Comparison of user satisfaction and image quality of fixed and mobile camera systems for 3-dimensional image capture of edentulous patients: A pilot clinical study,ILER2018520,2018,no
"Development of low-cost, compact, real-time, and wireless radiation monitoring system in underwater environment",M2018801,2018,no
Developing a gamified mobile application to encourage sustainable energy use in the office,PONGTAWIAH2018,2018,no
Platform adoption by mobile application developers: A multimethodological approach,NG201826,2018,no
Automatic data collection for detecting travel behavior: the IPET platform,RAS2018421,2018,no
A quantum of self: A study of self-quantification and self-disclosure,LTSEVA2018102,2018,no
Design of a novel nondestructive portable mobile neutron activation system,DELATI201860,2018,no
Feasibility and usability of an ontology-based mobile intervention for patients with hypertension,EELER20188,2018,no
Interaction with touchscreen smartphones in patients with essential tremor and healthy individuals,PEZBLANCO2018,2018,no
High capacity binder-free nanocrystalline GeO2 inverse opal anodes for Li-ion batteries with long cycle life and stable cell voltage,NULTY201811,2018,no
Referenceable mobile crowdsensing architecture: A healthcare use case,HDI2018445,2018,no
Part data integration in the Shop Floor Digital Twin: Mobile and cloud technologies to enable a manufacturing execution system,BINACORONADO201825,2018,no
Smart vehicle monitoring and assistance using cloud computing in vehicular Ad Hoc networks,ARWAL201860,2018,no
A speech-based distributed architecture platform for an intelligent ambience,S2018818,2018,no
Freeze and Crypt: Linux kernel support for main memory encryption,BER2018,2018,no
DXA-Determined Regional Adiposity Relates to Insulin Resistance in a Young Adult Population with Overweight and Obesity,NTLE2018,2018,no
Mobility-aware medium access control protocols for wireless sensor networks: A survey,REEI201821,2018,no
Multiple facial image features-based recognition for the automatic diagnosis of turner syndrome,NG201885,2018,no
An android architecture for bio-inspired honest signalling in Human-Humanoid Interaction,RBELLO201827,2018,no
"Design of autonomous smartphone based quadrotor and implementation of navigation and guidance systems,",YAJNEH2018119,2018,no
How perceived value drives the use of mobile financial services apps,RJALUOTO2018,2018,no
Chapter 21 - Phone Disassembly and Water-Damaged Phones,IR2018311,2018,no
First Aid Guideline (FAG): A first aid education application for children aged 11--14 years in Indonesia,APRASETIA2018587,2018,no
Arbi Care application increases preschool children's hand-washing self-efficacy among preschool children,BIANINGSIH201827,2018,no
Spontaneous activity forms a foundation for odor-evoked activation maps in the rat olfactory bulb,OMPSON2018586,2018,no
Programmable and low-cost ultraviolet room disinfection device,NTANCOR2018e00046,2018,no
"Effects of electrolyte, loading rate and location of indentation on mechanical integrity of li-ion pouch cells",XON2018412,2018,no
NOMAD VR: Multiplatform virtual reality viewer for chemistry simulations,RCIAHERNANDEZ2018,2018,no
Development of Urine Hydration System Based on Urine Color and Support Vector Machine,NAWAN2018481,2018,no
Know Your Numbers: Creation and implementation of a novel community health mobile application (app) by student pharmacists,2018191,2018,no
DXA-assessed changes in body composition in obese women following two different weight loss programs,NTI201813,2018,no
Computer-Assisted Motivational Interviewing Intervention to Facilitate Teen Pregnancy Prevention and Fitness Behavior Changes: A Randomized Trial for Young Men,LL2018S72,2018,no
Intelligent Touchscreen Joystick for Controlling Electric Wheelchair,BHI2018180,2018,no
A real-time spike-timing classifier of spatio-temporal patterns,KABDAR2018183,2018,no
An integrated portable system for single chip simultaneous measurement of multiple disease associated metabolites,TIL201888,2018,no
A novel approach based on computing with words for monitoring the heart failure patients,PTA2018457,2018,no
Scan Matching Cross-Correlation-Based Localization Algorithm: Embedded Systems Implementation Perspective,NECNY201890,2018,no
Oxygen reduction reaction activity and long-term stability of platinum nanoparticles supported on titania and titania-carbon nanotube composites,KARDT2018580,2018,no
Exploring touch feedback display of virtual keyboards for reduced eye movements,M2018,2018,no
Power tradeoffs in mobile video transmission for smartphones,ACHOS2018163,2018,no
A smartphone-based point-of-care quantitative urinalysis device for chronic kidney disease patients,RAA201859,2018,no
"Dietary intake, body composition and metabolic parameters in women with polycystic ovary syndrome",NHA2018,2018,no
Automated quality assessment of cocoons using a smart camera based system,ASOBHKUMAR2018202,2018,no
Effects of using mobile device-based academic electronic medical records for clinical practicum by undergraduate nursing students: A quasi-experimental study,OI2018112,2018,no
Evaluation of benefits and accuracy of a mobile application in planning total knee arthroplasties,GUEIRA2018142,2018,no
HF app to support self-care among community dwelling adults with HF: A feasibility study,STER201893,2018,no
Reliability and validity of the Wii Balance Board for assessment of standing balance: A systematic review,ARK201840,2018,no
Study of cyclic performance of V-Ti-Cr alloys employed for hydrogen compressor,LVARAJ20182881,2018,no
Delay-constrained streaming in hybrid cellular and cooperative ad hoc networks,ANG2018205,2018,no
Development and Pilot Evaluation of Smartphone-Delivered Cognitive Behavior Therapy Strategies for Mood- and Anxiety-Related Problems: MoodMission,KKER2018496,2018,no
Novel technology as platform for interventions for caregivers and individuals with severe mental health illnesses: A systematic review,YER2018169,2018,no
A simple approach for the suppression of Rician interference in a relay backhaul using limited feedback,LAH2018171,2018,no
DPP4 activity is related to body weight and central fat in postmenopausal women,CILIANO2018,2018,no
A proposal of method to make active learning from class to self-study using active note taking and active textbook system,ZUKI2018957,2018,no
Effect of 5E instructional model on mobile technology to enhance reasoning ability of lower primary school students,WAWETKUL2018,2018,no
StaySafe: A self-administered android tablet application for helping individuals on probation make better decisions pertaining to health risk behaviors,HMAN201886,2018,no
Large universe attribute based access control with efficient decryption in cloud storage system,2018157,2018,no
A PMIPv6-based User Mobility Pattern Scheme for SDN-defined Smart Factory Networking,N2018235,2018,no
Facilitation of consumer loyalty toward branded applications: The dual-route perspective,ENG20181297,2018,no
Smartphone based approximate localization using user highlighted texts from images,20181,2018,no
iFlask: Isolate flask security system from dangerous execution environment by using ARM TrustZone,ANG2018,2018,no
Re-usable electrochemical glucose sensors integrated into a smartphone platform,NDODKAR2018181,2018,no
Development of a smartphone-based balance assessment system for subjects with chronic stroke,U2018e217,2018,no
Interactive flow simulation using Tegra-powered mobile devices,RWOOD2018363,2018,no
Emission modelling of light-duty vehicles in India using the revamped VSP-based MOVES model: The case study of Hyderabad,RUGU2018,2018,no
A low cost and portable smartphone microscopic device for cell counting,NG201857,2018,no
A novel depth estimation algorithm of chest compression for feedback of high-quality cardiopulmonary resuscitation based on a smartwatch,201860,2018,no
Systematic Review on the Effects of Serious Games and Wearable Technology Used in Rehabilitation of Patients With Traumatic Bone and Soft Tissue Injuries,IJER20181890,2018,no
Integrating a mobile health applications for self-management to enhance Telecare system,O2018815,2018,no
Model predictive control (MPC) strategies for PEM fuel cell systems -- A comparative experimental demonstration,OGOU2018656,2018,no
Emulsification kinetics during quasi-miscible flow in dead-end pores,OENS201813,2018,no
"Rubber stamp templates for improving clinical documentation: A paper-based, m-Health approach for quality improvement in low-resource settings",ECZKA2018121,2018,no
Assessing the feasibility of a mobile health-supported clinical decision support system for nutritional triage in oncology outpatients using Arden Syntax,BRUIN201834,2018,no
Multi-Sensor Data Analytics for Grinding Wheel Redress Life Estimation- An Approach towards Industry 4.0,NNAN20181230,2018,no
Salt reduction in China: from evidence to action,ANG2018S29,2018,no
Impulse oscillometry and obesity in children,SUMPCAO2018419,2018,no
"Results of the Clinician Apps Survey, How Clinicians Working With Patients With Diabetes and Obesity Use Mobile Health Apps",RDUCK201862,2018,no
Dynamic autonomous vehicle fleet operations: Optimization-based strategies to assign AVs to immediate traveler demand requests,LAND2018278,2018,no
An expert system design to diagnose cancer by using a new method reduced rule base,SCIFTCI2018113,2018,no
How to improve medical students' knowledge using a social network?,SCHER201877,2018,no
``Mobile technology to improve heart failure outcomes: A proof of concept paper'',HILINGAM201826,2018,no
``How To'' Videos Improve Residents Performance of Essential Perioperative Electronic Medical Records and Clinical Tasks,GHBI2018489,2018,no
Why energy matters? Profiling energy consumption of mobile crowdsensing data collection frameworks,MASONI2018193,2018,no
Walking for fun or for ``likes''? The impacts of different gamification orientations of fitness apps on consumers' physical activities,2018,2018,no
Touch interaction with Google Glass -- Is it suitable for older adults?,ESNER201812,2018,no
Transfer learning approach for classification and noise reduction on noisy web data,BASIAGHAMALEKI2018221,2018,no
The impact of information security threat awareness on privacy-protective behaviors,MONOV201832,2018,no
TinyVisor: An extensible secure framework on android platforms,EN2018145,2018,no
Welcome pwn: Almond smart home hub forensics,ASTHI2018S38,2018,no
The performance cost of software obfuscation for Android applications,UANG201857,2018,no
Toward a more dependable hybrid analysis of android malware using aspect-oriented programming,IGOMBE2018235,2018,no
TouchWB: Touch behavioral user authentication based on web browsing on smartphones,NG20181,2018,no
The prevalence and usage of mobile health applications among mental health patients in Saudi Arabia,ALLAH2018163,2018,no
Text Encryption in Android Chat Applications using Elliptical Curve Cryptography (ECC),TANAEL2018283,2018,no
vitisBerry: An Android-smartphone application to early evaluate the number of grapevine berries by means of image analysis,UINO201819,2018,no
The role of telemedicine in the management of maxillofacial trauma in emergency departments -- preliminary results,BROISE2018,2018,no
Using Technological Advances to Improve Surgery Curriculum: Experience With a Mobile Application,EEN20181087,2018,no
"Understanding the predisposing, enabling, and reinforcing factors influencing the use of a mobile-based HIV management app: A real-world usability evaluation",O201888,2018,no
The shift to Cloud Computing: The impact of disruptive technology on the enterprise software business ecosystem,EUWENHUIS2018308,2018,no
Undergraduate use of medical radiation science mobile applications,EENE2018352,2018,no
WASP (Write a Scientific Paper): A review on the online medical resources available for medical training,SCHIERI2018,2018,no
The effect of Mobile problem-based learning application DicScience PBL on students' critical thinking,MAIL2018177,2018,no
"Valence, arousal and sentiment meanings of 33 facial emoji: Insights for the use of emoji in consumer research",EGER2018,2018,no
The evaluation of dry eye mobile apps for screening of dry eye disease and educational tear event in Japan,HINO2018430,2018,no
Usefulness of the Impulse Oscillometry System in Graft Function Monitoring in Lung Transplant Recipients,HMAN20182070,2018,no
"The Effects of an Interactive Nursing Skills Mobile Application on Nursing Students' Knowledge, Self-efficacy, and Skills Performance: A Randomized Controlled Trial",M201817,2018,no
Testing group dynamics with a virtual partner to increase physical activity motivation,MENDINGER2018168,2018,no
Water-gas shift reaction over a novel Cu-ZnO/HAP formulation: Enhanced catalytic performance in mobile fuel cell applications,UKHA20181,2018,no
Use of a midstream clean catch mobile application did not lower urine contamination rates in an ED,COB201861,2018,no
The MRItab: A MR-compatible touchscreen with video-display,NCIBOOHER201810,2018,no
Testing an App-Assisted Treatment for Suicide Prevention in a Randomized Controlled Trial: Effects on Suicide Risk and Depression,OOLE2018,2018,no
The role of attitudes in technology acceptance management: Reflections on the case of hydrogen fuel cells in Europe,GEL2018125,2018,no
The relationship between transversus abdominis muscle thickness with static and dynamic balance in healthy adults,SAYANI2018e171,2018,no
Using voice to create hospital progress notes: Description of a mobile application and supporting system integrated with a commercial electronic health record,YNE201891,2018,no
Who will use augmented reality? An integrated approach based on text analytics and field survey,2018,2018,no
Augmented Reality based Visualization of CAM Instructions towards Industry 4.0 paradigm: a CNC Bending Machine case study,URTZIS2018368,2018,no
Towards sustainable mobile systems configurations: Application to a tuna purse seiner,RCIARELLAN20181623,2018,no
Exploring the Effect of Sharing Common Facebook Friends on the Sexual Risk Behaviors of Tinder Users,een2018457,2018,no
Empirical validation of cyber-foraging architectural tactics for surrogate provisioning,izadehMoghaddam201837,2018,no
Empirical validation of evaluation model for deaf people on mobile applications,than2017105,2017,no
Experiencing Native Mobile Health Applications Development,brica2017523,2017,no
MAS: Mobile-Apps Assessment and Analysis System,en2017145,2017,no
Where is the weakest link? A study on security discrepancies between android apps and their website counterparts,avi2017100,2017,no
Designing music games and mobile apps for early music learning,ung201757,2017,no
Milktrack: Design and development of mobile application and logistics system in empowering breastfeeding practice in the Philippines,laCruz20172242,2017,no
ZIPT: Zero-integration performance testing of mobile app designs,ka2017727,2017,no
Capacity fade estimation using supervised learning,ne2017872,2017,no
An effective object recognition system by a mobile application,eng2017,2017,no
Dynamic partial reconfigurable hardware architecture for principal component analysis on mobile and embedded devices,ahrouzi2017,2017,no
An interactive thought visualization tool for insomnia treatment,umaz2017314,2017,no
PLACID: A platform for FPGA-based accelerator creation for DCNNs,tamedi2017,2017,no
Periocular and iris local descriptors for identity verification in mobile applications,inako201752,2017,no
A unified method for services and user interfaces creation: Application to persons with special needs,ktak2017275,2017,no
Mobile advertising predicted conversion rate model a recommendation system with machine learing approach,nghao2017117,2017,no
"Spam mobile apps: Characteristics, detection, and in the wild analysis",neviratne2017,2017,no
Design a personalized brain-computer interface of legorobot assisted by data analysis method,n2017311,2017,no
Assessing Galileo readiness in Android devices using raw measurements,varro-Gallardo201785,2017,no
Chizpurfle: A Gray-Box Android Fuzzer for Vendor Service Customizations,nnillo20171,2017,no
Droid Mood Swing (DMS): Automatic Security Modes Based on Contexts,bal2017329,2017,no
PolEnA: Enforcing fine-grained permission policies in android,sta2017407,2017,no
Dependable Software Systems Engineering,etschner20171,2017,no
Enhancement of Key Derivation in Web Service Security: Performance Bottleneck in Real-Time Messaging Systems,Mahmoud20175171,2017,no
E-SSL: An SSL security-enhanced method for bypassing MITM attacks in mobile internet,ao2017101,2017,no
An anti-reverse engineering technique using native code and obfuscator-llvm for android applications,m2017217,2017,no
Urban traffic simulation using credible driver modeling method,szczyk20171535,2017,no
Design method of icon based on semantic research of universal symbols,en2017498,2017,no
Exploiting android system services through bypassing service helpers,201744,2017,no
Spinner: Semi-Automatic detection of pinning without hostname verification,one2017176,2017,no
Studying TLS usage in Android apps,zaghpanah2017350,2017,no
We are family: Relating information-flow trackers,lliu2017124,2017,no
A complete behavioral measurement and reporting: Optimized for mobile devices,i2017,2017,no
Deadlock-free migration for virtual machine consolidation using Chicken Swarm Optimization algorithm,an20171389,2017,no
"Privacy preserving, verifiable and efficient outsourcing algorithm for regression analysis to a malicious cloud",mar20173413,2017,no
Authentication Protocols for Internet of Things: A Comprehensive Survey,rrag2017,2017,no
Online handwritten signatures verificaton using dynamic threshold combined with local and global features,bi201773,2017,no
Propagation characterization based on geographic location variation for 5G small cells,e2017,2017,no
The use of augmented reality glasses for the application in industry 4.0,erdicca2017389,2017,no
CLOAK: A Stream Cipher Based Encryption Protocol for Mobile Cloud Computing,nerjee201717678,2017,no
Implementation of a spread-spectrum acoustic modem on an android mobile device,erlock20171,2017,no
E-voting security system for the election of EEPIS BEM president,putri2017147,2017,no
Human cadavers to evaluate prototypes of minimally invasive surgical instruments: A feasibility study,nDenHaak20171139,2017,no
Fuzzy parametric iterative method for multi-objective linear fractional optimization problems,ya2017421,2017,no
VeriNet: User Verification on Smartwatches via Behavior Biometrics,201768,2017,no
INVITED: Advances in Formal Methods for the Design of Analog/Mixed-Signal Systems: Invited,bikhin2017,2017,no
New methods of designing stamping dies assemblies by using generative models,arka2017456,2017,no
"Mo(bile) money, mo(bile) problems: Analysis of branchless banking applications",aves2017,2017,no
MindEdit: A P300-based text editor for mobile devices,sawy201797,2017,no
A comparison of methods for three-class mammograms classification,losevic2017657,2017,no
Validation of CT image-based software for three-dimensional measurement of acetabular coverage profile,nzl2017989,2017,no
An economical modified VLSI architecture for computing power spectral density supported welch method,lvikkarasi201739,2017,no
Design and validation of a smartphone based wireless structural vibration monitoring system,ang20171083,2017,no
An efficient multistage segmentation method for accurate hard exudates and lesion detection in digital retinal images,inehvand20171639,2017,no
Competitive probabilistic neural network,inali2017105,2017,no
A preliminary study of an augmented reality-based solution for composite aircraft inspection aiding,ng201757,2017,no
Layer multiplexing FPGA implementation for deep back-propagation learning,tega-Zamorano2017171,2017,no
Numerical analysis of air flow past an unmanned aerial vehicle with internal propulsion system,lazquez-Araque2017199,2017,no
Lightning prediction using satellite atmospheric sounding data and feed-forward artificial neural network,ves201779,2017,no
Impact of fuzziness categorization on divide and conquer strategy for instance selection,hfaq20171007,2017,no
A hybrid Wavelet-ANN protection scheme for series compensated EHV transmission line,val20173051,2017,no
CrowdNavi: Demystifying last mile navigation with crowdsourced driving information,n2017771,2017,no
UniMiB SHAR: A dataset for human activity recognition using acceleration data from smartphones,cucci2017,2017,no
Implementation of integrated circuit and design of SAR ADC for fully implantable hearing AIDS,m2017S83,2017,no
Consumer Engagement in the Context of Mobile Applications' Usage,I:000401101000056,2017,no
Mobile application for evaluation of feet in people with diabetes mellitus,I:000422883300006,2017,no
Mobile application for data collection in health research,I:000422882200005,2017,no
Design of a Mobile Application for Transfusion Medicine,I:000449471200206,2017,no
"An autonomous, automated and mobile device to concurrently assess several cognitive functions in group-living non-human primates",I:000417115800006,2017,no
Testing interaction with a mobile MT post-editing app,I:000411624500009,2017,no
Measurement of knee proprioception with isokinetic dynamometry and iPhone-based application: a comparative validation study,I:000445196900005,2017,no
Description and Validation of TAVIApp: A Novel Mobile Application for Support of Physicians in the Management of Aortic Stenosis-Management of Aortic Stenosis with TAVIApp,I:000415382400001,2017,no
The QardioArm App in the Assessment of Blood Pressure and Heart Rate: Reliability and Validity Study,I:000419159800005,2017,no
Smartphone Applications for Hypertension Management: a Potential Game-Changer That Needs More Control,I:000402767200004,2017,no
Development and Cross-cultural Validation of the Korean Version of SMArtphone's uSability Heuristics (SMASH),I:000417089000013,2017,no
Mobile Learning based on the Frame model and applied to the learning of the Core technique in physiotherapy,I:000426832200022,2017,no
"Development of Decision Support Formulas for the Prediction of Bladder Outlet Obstruction and Prostatic Surgery in Patients With Lower Urinary Tract Symptom/Benign Prostatic Hyperplasia: Part II, External Validation and Usability Testing of a Smartphone App",I:000400743700011,2017,no
Attitudes of Chinese community members and psychiatrists towards forensic psychiatric assessments,I:000416184500045,2017,no
"A New Tool for Nutrition App Quality Evaluation (AQEL): Development, Validation, and Reliability Testing",I:000415044800003,2017,no
A feasibility study on smartphone accelerometer-based recognition of household activities and influence of smartphone position,I:000415816400001,2017,no
CoSINcheck to protect users from installing potentially harmful Android applications,I:000403395200006,2017,no
Exergame Grading Scheme: Concept Development and Preliminary Psychometric Evaluations in Cancer Survivors,I:000412384800001,2017,no
The ALFA4Hearing Model (At-a-Glance Labeling for Features of Apps for Hearing Health Care) to Characterize Mobile Apps for Hearing Health Care,I:000418100300007,2017,no
Understanding Performance of Edge Prefetching,I:000418363200043,2017,no
Partial fingerprint matching using minutiae and ridge shape features for small fingerprint scanners,I:000407183900015,2017,no
RF-MEMS for future mobile applications: experimental verification of a reconfigurable 8-bit power attenuator up to 110 GHz,I:000415650100002,2017,no
Instrument for assessing mobile technology acceptability in diabetes self-management: a validation and reliability study,I:000394233800001,2017,no
The Development and Implementation of Cognitive Aids for Critical Events in Pediatric Anesthesia: The Society for Pediatric Anesthesia Critical Events Checklists,I:000394260100031,2017,no
New secure healthcare system using cloud of things,I:000407928800025,2017,no
Android Base Mobile Banking Security Systems Using the 13 CODIS Deoxyribonucleic Acid (DNA) Verification,I:000431770900167,2017,no
BYODCert: Toward a Cross-Organizational BYOD Paradigm,I:000426275000052,2017,no
Method for secure electronic voting system: Face recognition based approach,I:000406968700016,2017,no
Identifying Mobile Repackaged Applications through Formal Methods,I:000413241700073,2017,no
Design and Experimental Verification of a Wheeled Mobile System with a Spring-Based Regenerative Brake,I:000406434500019,2017,no
Measuring the Insecurity of Mobile Deep Links of Android,I:000428763700056,2017,no
TrustBase: An Architecture to Repair and Strengthen Certificate-based Authentication,I:000428763700036,2017,no
Use of Android Media in Indonesian Language Skills Learning,I:000426716600080,2017,no
Localization and Inhibition of Malicious Behaviors through a Model Checking based Methodology,I:000413241700070,2017,no
Identifying threshold values of an open source software using Receiver Operating Characteristics curve (ROC),I:000396659800003,2017,no
EEG Recording and Online Signal Processing on Android: A Multiapp Framework for Brain-Computer Interfaces on Smartphone,I:000415380400001,2017,no
Development and Validation of a Mobile Device-based External Ventricular Drain Simulator,I:000412304400010,2017,no
A mobile phone-based analyzer for quantitative determination of urinary albumin using self-calibration approach,I:000393267700059,2017,no
An exploratory study for software change prediction in object-oriented systems using hybridized techniques,I:000402394000007,2017,no
Analysis of Wearable and Smartphone-Based Technologies for the Measurement of Barbell Velocity in Different Resistance Training Exercises,I:000409180600001,2017,no
ItchApp(C) : An App-based eDiary for Assessment of Chronic Pruritus in Clinical Trials,I:000401127900007,2017,no
Colorimetric analysis of saliva-alcohol test strips by smartphone-based instruments using machine-learning algorithms,I:000392091200030,2017,no
Validation of a smartphone-based EEG among people with epilepsy: A prospective study,I:000425870500001,2017,no
Estimation of Pavement Serviceability Index Through Android-Based Smartphone Application for Local Roads,I:000413594200015,2017,no
The Development of Elementary School Headmaster's Managerial Performance-Assessment Model Based On Competence Standard,I:000426717800127,2017,no
A Pilot Comparison of a Smartphone App With or Without 2-Way Messaging Among Chronic Pain Patients: Who Benefits From a Pain App?,I:000405089500002,2017,no
PARS risk charts: A 10-year study of risk assessment for cardiovascular diseases in Eastern Mediterranean Region,I:000418554900017,2017,no
Automated Smartphone Threshold Audiometry: Validity and Time Efficiency,I:000395358300004,2017,no
Estimation of Symptom Severity During Chemotherapy From Passively Sensed Data: Exploratory Study,I:000419143000005,2017,no
App Genome: Callback Sequencing in Android,65285,2017,no
Using network traffic to verify mobile device forensic artifacts,83091,2017,no
A Rejuvenation Strategy in Android,09295,2017,no
Wireless encrypted GPS device to device data transfer and tracking system,91891,2017,no
An Industrial Study of Natural Language Processing Based Test Case Prioritization,28016,2017,no
SneakLeak: Detecting Multipartite Leakage Paths in Android Apps,29452,2017,no
Software requirement analysis of ``family tracking mobile application'' on cross platform with hybrid approach,85888,2017,no
Health risk analysis system for family caregiver of disabled person,57871,2017,no
Developing and evaluating a mobile driver fatigue detection network based on electroencephalograph signals,89136,2017,no
"Expert system for remote process automation in multiplatform servers, through human machine conversation",75913,2017,no
Broadening Secure Mobile Software Development (SMSD) Through Curriculum Development (Abstract Only),an:2017:BSM:3017680.3022438,2017,no
Demo: Towards Flexible and Scalable Indoor Navigation,:2017:DTF:3117811.3119854,2017,no
Apps with Benefits: Using Benefits and Burdens to Predict Mobile App Usage,eng:2017:ABU:3027063.3053276,2017,no
A New Academic Certificate Authentication Using Leading Edge Technology,hya:2017:NAC:3108421.3108428,2017,no
Toward a Crowdsourcing-Based Urban Flood Mitigation Platform,nh:2017:TCU:3155133.3155153,2017,no
